s1,s2,Tweet_Id,Created_At,Timestamp_ms,Text,Keyword,User_Id,Screen_name,Description,Retweet_cnt,Favorite_count,Friend_cnt,Location,Geo
14877,1661,8.33E+17, Sun Feb 19 16:57:59 +0000 2017,1.48752E+12, when the morphine hits and the nurse asks how youre feeling... ,  morphine,269114538, kkerrigann, be fearless in the pursuit of what sets your soul on fire,0,0,617, Huntsville: AL, None
14879,1663,8.33E+17, Sun Feb 19 17:00:21 +0000 2017,1.48752E+12, i really hate pain pills but this vicodin is saving my life today. so to the plug. donttakexanstho,  vicodin,522413331, sidmfkid, my momma dont want me rap.,0,0,538, Denver: CO, None
14880,1664,8.33E+17, Sun Feb 19 17:01:08 +0000 2017,1.48752E+12, i am an american pam gay fights heroin epidemic  via @usatoday,  heroin,93553686, dpr5285, town councilman ward 2 hyde park  ny since janurary 1  2014,0,0,132, Hyde Park: NY, None
14881,1665,8.33E+17, Sun Feb 19 17:01:54 +0000 2017,1.48752E+12, @iran @realdonaldtrump @abc @washingtonpost @pentagonpressec @fbi @cia @googledevs its the deputy sheriff a deal with a heroin user,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14882,1666,8.33E+17, Sun Feb 19 17:03:27 +0000 2017,1.48752E+12, @iran @realdonaldtrump @abc @washingtonpost @pentagonpressec @fbi @cia @googledevs ronny brown josh marquez heroin deal spy app,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14883,1667,8.33E+17, Sun Feb 19 17:05:30 +0000 2017,1.48752E+12, @plantknight well then you are more delicious than i presumed. youre like a heroine addict  religion is your drug.,  heroin,7.68E+17, gr_sai, god of gore  incest  necrophilia  and cannibalism. skeptic  critic  metalhead  anarchocommunist.  manson follower.,0,0,1945, Darkest recesses of Hell: USA, None
14887,1671,8.33E+17, Sun Feb 19 17:14:13 +0000 2017,1.48752E+12, @iran @realdonaldtrump @abc @washingtonpost @pentagonpressec @fbi @cia @googledevs because of josh marquez and heroin users sex on the file,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14888,1672,8.33E+17, Sun Feb 19 17:14:40 +0000 2017,1.48752E+12, are we just gonna ignore the fact that 90 of iranian citizens are heroin affects and their rehab is being tortured and beaten,  heroin,2176307597, jennajaf, fearless.,0,0,226, Ohio: USA, None
14891,1675,8.33E+17, Sun Feb 19 17:35:59 +0000 2017,1.48753E+12, i woke up to ibuprofen next to my bed with some water and i thought it was ashley but i guess im just nice to myself when im drunk,  ibuprofen,64759305, courtney_ann073,  snapchat courtne.yx ,0,0,721, Cedar Falls: IA, None
14894,1679,8.33E+17, Sun Feb 19 18:05:47 +0000 2017,1.48753E+12, 2 america ive been telling people for years that ibuprofen amp fish oil are not the best for pain and joint relief t ,  ibuprofen,596178928, ghosthunter_lol, u.s.veteran criminal  civil lawvip protection corporate securityinternal  physical security  security analyst  @realdonaldtrump @potus @vp,0,0,702, Athens: AL, None
14896,1681,8.33E+17, Sun Feb 19 18:09:50 +0000 2017,1.48753E+12, a mass killer st. louis heroin deaths hit new high  via @stltoday,  heroin,271641842, nato_caliph, god.,0,0,1605, St Louis: Missouri, None
14899,1684,8.33E+17, Sun Feb 19 18:20:12 +0000 2017,1.48753E+12, no siri  i just want to make biscuits  methadone is not biscuits. ,  methadone,15214108, peterthee, technology geek  family man  @orlandocitysc fan,0,0,33, Vancouver: WA, None
14901,1686,8.33E+17, Sun Feb 19 18:36:24 +0000 2017,1.48753E+12, sb608 new narcotic treatment programs. ,  narcotic,104704242, LegiScanCA, national public service for legislative tracking and data api both free and subscription offerings with advanced monitoring  research  and reporting tools.,0,0,1, California: USA, {'type': 'Point': 'coordinates': [38.5767: -121.493766]}
14906,1691,8.33E+17, Sun Feb 19 18:54:07 +0000 2017,1.48753E+12, @reflectivkitten the leading heroine  reminds me of you xxxx,  heroin,1955439906, spankdaddynick, sexually aggressive aging hipster with peter pan complex  nurturing daddy persona and perpetual hard on. adorer of women and connoisseur of the female form.,0,0,380, Arizona: USA, None
14907,1692,8.33E+17, Sun Feb 19 18:59:25 +0000 2017,1.48753E+12, @iran @realdonaldtrump @abc @washingtonpost @pentagonpressec @fbi @cia @googledevs controlled me for new heroin dea internet,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14909,1694,8.33E+17, Sun Feb 19 19:00:41 +0000 2017,1.48753E+12, can you mix ibuprofen and soju or will i die,  ibuprofen,86854165, vox_veritxs, rest in pieces  your heart beat ceases.,0,0,77, Colorado Springs: CO, None
14913,1698,8.33E+17, Sun Feb 19 19:08:45 +0000 2017,1.48753E+12, i need to concentrate on hw  does anyone have adderall please also xanax for the weekends.,  xanax,7.44E+17, YariGama, none,0,0,85, San Marcos: CA, None
14915,1700,8.33E+17, Sun Feb 19 19:09:16 +0000 2017,1.48753E+12, some kid at my school keeps tryna sell me xanax like fuck off,  xanax,1099785948, mmatthews2525, ||jmss||,0,0,551, Windsor: Ontario, None
14916,1701,8.33E+17, Sun Feb 19 19:14:50 +0000 2017,1.48753E+12, found a old ass picture of me off hella liquid xanax   2014 year ,  xanax,988071624, RealYungCodeine, mgmt yungcodeine925@gmail.com new banger on @soundcloud click that link million dollar visions ep dropping soonserious business inquiries only,0,0,258, Antioch: CA, None
14917,1702,8.33E+17, Sun Feb 19 19:15:53 +0000 2017,1.48753E+12, @pinkcancerian who is this heroine in the dp  which awards eventuu ,  heroin,15848392, koti_deva, none,0,0,520, San Francisco: CA, None
14918,1703,8.33E+17, Sun Feb 19 19:21:27 +0000 2017,1.48753E+12, i go  i can mix benzos  opiates  and cocain  ima be just fucking fine mixing antibiotic with an allergy pill... ,  opiate,7.87E+17, philsaponaro1, fillupbank  producer audio engineer  i love the lions,0,0,160, Shelby: MI, None
14925,1710,8.33E+17, Sun Feb 19 19:47:04 +0000 2017,1.48753E+12, york county  pa.  coroner pam gay has transformed her office to help battle the heroin epidemic. ,  heroin,70949821, MilwaukeeCP, breaking news and weather updates from milwaukee.,0,0,8, Milwaukee: WI, {'type': 'Point': 'coordinates': [43.04137104: -87.90968018]}
14928,1713,8.33E+17, Sun Feb 19 19:50:50 +0000 2017,1.48753E+12, my wisdom teeth are growing in and i feel sick because of how much they hurt. luckily  tara had some tylenol with codeine in it  so... ,  tylenol,503455952, flowverchild, i cant just let you run up on me like that.,0,0,240, San Francisco: CA, None
14933,1720,8.33E+17, Sun Feb 19 19:56:32 +0000 2017,1.48753E+12, this man told me to go out and live but dont shoot heroin ,  heroin,3227687634, Gab_Port_8619, 61516 teravainen is no longer a blackhawk  this lockers just not good enough to keep getting yupped at.,0,0,774, Chicago: IL, None
14935,1722,8.33E+17, Sun Feb 19 20:14:12 +0000 2017,1.48754E+12, march 7 lorde is coming out with her second album and if its anything like pure heroine i am going to be bald. icon,  heroin,582508377, jloceguera, sf  oc  ,0,0,156, San Francisco: CA, None
14936,1723,8.33E+17, Sun Feb 19 20:15:30 +0000 2017,1.48754E+12, lol anyone who knows me knows i hate xanax only because someone close to me got addicted and became different,  xanax,484514736, JamieMariahh, blessed ,0,0,232, California: USA, None
14937,1724,8.33E+17, Sun Feb 19 20:30:52 +0000 2017,1.48754E+12, these new boxer shorts feel like a marshmallow angel is holding my junk in hands wrapped in egyptian cotton while shooting heroine.,  heroin,170995223, Allangeezy, forever lost in the sauce. save yourselves. igallangee scglox93,0,0,537, Chicago: IL, None
14940,1727,8.33E+17, Sun Feb 19 20:34:34 +0000 2017,1.48754E+12, lol my cousins boyfriend thought xanax was to help with diarrhea smh,  xanax,305252610, CharHaswell, insta charlottehaswell,0,0,137, Oceanside: CA, None
14941,1728,8.33E+17, Sun Feb 19 20:36:12 +0000 2017,1.48754E+12, why does the nfl deny their players the right to use marijuana instead of habitforming opioids ,  opioid,8.32E+17, LeafOfTheWeek, we introduce  educate  and communicate  matters of interest in the cannabis industry. join our community by clicking follow today,0,0,592, Boulder: CO, None
14944,1731,8.33E+17, Sun Feb 19 20:53:19 +0000 2017,1.48754E+12, what is yousef erakat addiction yousef erakat aka fouseytube is a heroin addict...nov. 19 2015 ,  heroin,3353584393, vanessa4evz, i want born a miracle to be average.        yousef saleh erakat,0,0,697, On the moon: or something, None
14947,1734,8.33E+17, Sun Feb 19 21:01:06 +0000 2017,1.48754E+12, why take more opioids that you need soothing headphones reduce pain perception by 20  the day ur headphones cam ,  opioid,19377578, music4surgery, clinical musicologist creator of the surgicalserenitysolution. we provide preprogrammed headphones for surgery with our proprietary  clinically tested music.,0,0,3908, Louisville: KY, None
14949,1736,8.33E+17, Sun Feb 19 21:01:36 +0000 2017,1.48754E+12, there has to be a better way to fight this heroin epidemic. lost another one way too soon.,  heroin,362254901, SkiDrinkRepeat, adulting is hard. i like pop punk and stuff.,0,0,381, Massachusetts: USA, None
14951,1738,8.33E+17, Sun Feb 19 21:08:00 +0000 2017,1.48754E+12, as state looks to media campaign  rice county continues long fight with opioid addiction ,  opioid,257299513, vmontey123, doterra wellness advocate                         i clothes,0,0,267, Northfield: Minnesota, None
14957,1745,8.33E+17, Sun Feb 19 22:02:15 +0000 2017,1.48754E+12, bruh i hate xanax,  xanax,971159388, SteezySkatan69, psychonaut keep floating  one love ashley c ,0,0,319, San Antonio: Tx, None
14958,1746,8.33E+17, Sun Feb 19 22:21:59 +0000 2017,1.48754E+12, @iran @governmentrf @realdonaldtrump @fbi @abc @nsagov @whitehouse @timcook @vp @mikepence a new brain internet opiates planes,  opiate,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14960,1748,8.33E+17, Sun Feb 19 22:25:02 +0000 2017,1.48754E+12, chipotle lines make me want to do heroine bc stressed ,  heroin,2490269108, _jcruzz, uakron ,0,0,578, Akron: OH, None
14961,1749,8.33E+17, Sun Feb 19 22:25:46 +0000 2017,1.48754E+12, @iran @governmentrf @realdonaldtrump @fbi @abc @nsagov @whitehouse @timcook @vp @mikepence tweet opiates buyers afghanistan,  opiate,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14962,1750,8.33E+17, Sun Feb 19 22:26:08 +0000 2017,1.48754E+12, @iran @governmentrf @realdonaldtrump @fbi @abc @nsagov @whitehouse @timcook @vp @mikepence tweet heroin suppliers astoria ilwaco,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14963,1751,8.33E+17, Sun Feb 19 22:26:17 +0000 2017,1.48754E+12, @iran @governmentrf @realdonaldtrump @fbi @abc @nsagov @whitehouse @timcook @vp @mikepence tweet what they cut the heroin with,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14964,1752,8.33E+17, Sun Feb 19 22:27:03 +0000 2017,1.48754E+12, @iran @governmentrf @realdonaldtrump @fbi @abc @nsagov @whitehouse @timcook @vp @mikepence tweet all the dea testers of heroin meth,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14973,1761,8.33E+17, Sun Feb 19 23:04:27 +0000 2017,1.48755E+12, @iran @governmentrf @realdonaldtrump @fbi @abc @nsagov @whitehouse @timcook @vp @mikepence its military to sell heroin andmeth with gf dea,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14974,1762,8.33E+17, Sun Feb 19 23:05:14 +0000 2017,1.48755E+12, @iran @governmentrf @realdonaldtrump @fbi @abc @nsagov @whitehouse @timcook @vp @mikepence military gave up opiates in iraq andafghanistan,  opiate,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14975,1763,8.33E+17, Sun Feb 19 23:10:41 +0000 2017,1.48755E+12, according to the criminal complaint  these men were arrested at a motel room where police found heroin and other dr ,  heroin,2844295428, KaleaWCHS, multimedia journalist for @wchs8fox11 | eyewitnessnews | wvu alum | tweets are my own,0,0,1045, Charleston: WV, None
14977,1765,8.33E+17, Sun Feb 19 23:24:17 +0000 2017,1.48755E+12, @iran @governmentrf @realdonaldtrump @fbi @abc @nsagov @whitehouse @timcook @vp @mikepence she nano chipped body went crazy heroin meth,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
14980,1768,8.33E+17, Sun Feb 19 23:42:47 +0000 2017,1.48755E+12, @johnfugelsang the killer one is a drug for constipation caused by opioid use opioid use is a national crisis unethical,  opioid,17323530, marionfrances, none,0,0,293, Reno: NV, None
14984,1772,8.33E+17, Mon Feb 20 00:09:16 +0000 2017,1.48755E+12, i neeed morphine,  morphine,7.10E+17, lilrissssy, meghan is my luver.,0,0,294, San Antonio: TX, None
14985,1774,8.33E+17, Mon Feb 20 00:15:04 +0000 2017,1.48755E+12, 6yo w scarlet fever. 22mo w a fever 102. tylenol not working well amp they cant have ibuprofen. gonnabealongnight momlife mommyproblems,  ibuprofen,567882807, EarthMamaMayhem, im the prochoice  proequality  proscience  treehugging  pagan feminist your mother warned you about  raising my 3 boys to be the same.,0,0,437, Brooklyn: NY, None
14989,1778,8.33E+17, Mon Feb 20 00:23:39 +0000 2017,1.48755E+12, mary tylenol moore medicatedcelebs,  tylenol,4867879042, tommycanuseeme, more fun than a barrel of... well you know. dont make me say it.,0,0,95, Turnersville: NJ, None
14990,1779,8.33E+17, Mon Feb 20 00:23:42 +0000 2017,1.48755E+12, i think i mis counted my tylenol pills might have taken 6 might have taken 2 idk,  tylenol,3915539592, ThinhTenTin, funny turtle in training. robotics president phs. sc tinthinh,0,0,178, Pflugerville: TX, None
14991,1780,8.33E+17, Mon Feb 20 00:24:53 +0000 2017,1.48755E+12, buys thing of 150 tylenol cheyanne tori would finish that in a week,  tylenol,591126985, Ohheyimtori, where do you go when the storys done,0,0,806, Taylor: Michigan, None
14995,1784,8.33E+17, Mon Feb 20 00:32:37 +0000 2017,1.48755E+12, i forgot to take my xanax last night andnobodynoticed but me. i noticed it was 4am.,  xanax,14249393, clarkemtp, physician and entrepreneur. instagram clarkemtp here for hashtags. randomness. intelligence. perform your due diligence before following me.,0,0,1349, Portland: TX, None
14996,1785,8.33E+17, Mon Feb 20 00:35:49 +0000 2017,1.48755E+12, officially out of opium  the pressure is already getting to be too much to bare. i wouldnt wish this on my worst enemy its not my fault.,  opium,7.97E+17, awest0nominon, 0311afghancombat veteran 20092013. licensed general contractor working commercial and industrial jobs in my spare time  currently pursuing higher education,0,0,203, Huntington Beach: CA, None
14998,1787,8.33E+17, Mon Feb 20 00:37:55 +0000 2017,1.48755E+12, taking xanax was the best thing ive done today,  xanax,388473707, NYedwin93, im really good at losing,0,0,247, Brooklyn: NY, None
15003,1792,8.33E+17, Mon Feb 20 00:50:12 +0000 2017,1.48755E+12, medicatedcelebs tylenol burrell,  tylenol,122098241, saintjools, dont get too attached.,0,0,306, Rochester: NY, None
15006,1796,8.33E+17, Mon Feb 20 00:54:17 +0000 2017,1.48755E+12, someone opiate me stat.,  opiate,18396232, that_much, and who am i bet you cant even tell me that much... 28  mama cat  edrecovery      buzzfamily listenlonger,0,0,436, Kansas City: MO, None
15007,1797,8.33E+17, Mon Feb 20 00:57:13 +0000 2017,1.48755E+12, @roguerad @anupambjena @mlbarnett @hswapnil and how do we know what the right amount of opioid prescribing is,  opioid,7.25E+17, anish_koka, cardiologist  private practice  foamed financial coi  ideological coi too numerous to list,0,0,142, Philadelphia: PA, None
15008,1798,8.33E+17, Mon Feb 20 00:59:20 +0000 2017,1.48755E+12, @kcbluegal xanax and chill  then,  xanax,1477971, insert_funny, ive been blocked by both @realdonaldtrump and @bbcweather. also  i seem to have done run out of chill. theresistance,0,0,1937, Napoleon: OH, None
15009,1799,8.33E+17, Mon Feb 20 01:02:06 +0000 2017,1.48755E+12, @roguerad @anupambjena @mlbarnett @hswapnil no difference in mortality couldnt u conclude its safe to prescribe opioids @ higher rates,  opioid,7.25E+17, anish_koka, cardiologist  private practice  foamed financial coi  ideological coi too numerous to list,0,0,142, Philadelphia: PA, None
15010,1800,8.33E+17, Mon Feb 20 01:04:24 +0000 2017,1.48755E+12, brent isnt feeling good now. need my mama to hurry up with his tylenol,  tylenol,414004829, _BeaLove_, sweet and simple. it doesnt take much to make me happy.,0,0,996, South Carolina: USA, None
15011,1801,8.33E+17, Mon Feb 20 01:08:05 +0000 2017,1.48755E+12, til morphine isnt as effective at managing visceral pain as you might imagine. medicine is complicated.,  morphine,5767962, soapko, product design for notion ai @notionapp. game designer. wolverine.,0,0,456, Ann Arbor: MI, None
15012,1802,8.33E+17, Mon Feb 20 01:10:43 +0000 2017,1.48755E+12, oh my god mysterious heroine x alter is literally a 5.0,  heroin,2492049626, getterdrill, camillefgo845 007 225i consume anime boys in order to livediarmuid max bond lv.7@rtyoutshirou,0,0,259, New York: USA, None
15013,1803,8.33E+17, Mon Feb 20 01:10:43 +0000 2017,1.48755E+12, medicatedcelebs heroin connick  jr. last one i swear,  heroin,122098241, saintjools, dont get too attached.,0,0,306, Rochester: NY, None
15017,1807,8.33E+17, Mon Feb 20 01:22:38 +0000 2017,1.48755E+12, @angryman85 @nastynastydope @juddapatow comics asking for it is like a heroin junkie getting on me about smoking.,  heroin,761670391, JudsonMcCulloch, sticks and stones will break your bones...but unkind words will crush you into 1 000 little pieces. no really that is what the kids think these days far center,0,0,726, San Antonio: TX, None
15021,1811,8.33E+17, Mon Feb 20 01:35:37 +0000 2017,1.48755E+12, not sure how people who deal heroin sleep at night. ,  heroin,717115866, A_Carnicom66, positive vibes from a negative mind.,0,0,235, Tiffin: OH, None
15024,1814,8.34E+17, Mon Feb 20 02:15:12 +0000 2017,1.48756E+12, the opioid epidemic in erie needs to stop. another great person gone too soon.i dont understand why they come back here after getting clean,  opioid,217320158, PlacidiJoe, paid soros operative larping as a 31 year old dude named joe who lives in northwestern pennsylvania.,0,0,2342, Gem City: Pennsylvania, None
15025,1815,8.34E+17, Mon Feb 20 02:15:23 +0000 2017,1.48756E+12, ive watched xanax ruin so many peoples lives  including my own. stay away from it  please. ,  xanax,2962019396, Kanejojobear, my twitter is pure comedy  insta kanejojobear  kanejojodaddy  snap kanejoseph8  dont let this social media shit get to your head... ,0,0,723, Danville: IN, None
15026,1816,8.34E+17, Mon Feb 20 02:24:07 +0000 2017,1.48756E+12,  obamacare repeal will gut opioid treatment gains in ky and it will be mitch mcconnells fault.,  opioid,125632328, Sylvaners, black union electrician  grandfather of two  greatgrandfather of four  unusually happy  love cartoons.,0,0,7917, Joliet: IL, None
15027,1817,8.34E+17, Mon Feb 20 02:27:15 +0000 2017,1.48756E+12, guys behind me in line are talking about hour 5hr energy is like liquid heroine... im buying 5hr energy bitchyoudontknowme,  heroin,64456265, Scott_Pouliott, my favorite nhl team is on the opposite side of the continent from me... but i still bleed blue  white  danglenavy,0,0,211, Arlington: WA, None
15029,1819,8.34E+17, Mon Feb 20 02:29:37 +0000 2017,1.48756E+12, b.c.s opioid crisis needs a practical solution  not a politically popular one via @globeandmail ,  opioid,1330585435, MartyStJean, @uottawa msc graduate | epidemiologist | public health researcher | international affairs  culture enthusiast | vancouver | ottawa | views are strictly my own,0,0,877, Vancouver: British Columbia, None
15030,1820,8.34E+17, Mon Feb 20 02:34:24 +0000 2017,1.48756E+12, np morphine  potion  soylentradio,  morphine,2994142466, SoylentRadio, dj for soylent saturday morning cartoons and soylent radio on ,0,0,1417, St Louis: MO, None
15031,1821,8.34E+17, Mon Feb 20 02:43:40 +0000 2017,1.48756E+12, @sensittiveho your makeup slays tbh  a lot of other girls look like heroine addicts with and without makeup lmao.,  heroin,1115962969, _neutralizer, dont follow me im dumb,0,0,307, Queens: NY, None
15033,1823,8.34E+17, Mon Feb 20 02:51:05 +0000 2017,1.48756E+12, 40 000 raised to help family of student who died of fentanyl overdose ,  fentanyl,67898674, Vancouver_CP, latest news from vancouver. updates are frequent.,0,0,13, Vancouver: BC, {'type': 'Point': 'coordinates': [49.2814375: -123.12109067]}
15036,1826,8.34E+17, Mon Feb 20 03:13:20 +0000 2017,1.48756E+12, i used to think you had to be 21 to buy ibuprofen @zoeybrxkaw i love you ,  ibuprofen,2495248105, rachelanne_18, sc rzimmer30  you deserve nothing short of the world  dont forget that ,0,0,580, Iowa: USA, None
15037,1827,8.34E+17, Mon Feb 20 03:14:18 +0000 2017,1.48756E+12, i need an ice bath and tylenol my body is falling apart sos,  tylenol,2217650170, cloegailorr, none,0,0,261, Kentucky: USA, None
15038,1828,8.34E+17, Mon Feb 20 03:14:36 +0000 2017,1.48756E+12, hello drug dealers of las vegas my friend needs xanax aaand idk where to get any anymore sooooo  lmk,  xanax,3507908480, bronwynnrosee, vegetarian tripper. my forever @nichasnotwitt3r pay.it.forward. rip neil gibbs. @kylakitt3n snapbongwynn73igbongwynnrose,0,0,750, Las Vegas: Nevada, None
15039,1829,8.34E+17, Mon Feb 20 03:16:58 +0000 2017,1.48756E+12, fwiw  i have had 4 ibuprofen  3 glasses of wine  2 single malt scotches  and a glass of wine with dinner. i feel no pain,  ibuprofen,2886489893, JaymeHume9, true and loyal. passionate  sympathetic  trusting  supportive. will stick with you through the darkest hour. in other words  jayme a fool  but an honest one,0,0,445, Hershey: PA, None
15040,1830,8.34E+17, Mon Feb 20 03:18:00 +0000 2017,1.48756E+12, fwiw  i have had 4 ibuprofen  3 glasses of rum  2 single malt scotches  and a glass of wine with dinner. i feel no pain,  ibuprofen,2886489893, JaymeHume9, true and loyal. passionate  sympathetic  trusting  supportive. will stick with you through the darkest hour. in other words  jayme a fool  but an honest one,0,0,445, Hershey: PA, None
15044,1834,8.34E+17, Mon Feb 20 03:35:29 +0000 2017,1.48756E+12, physicians opioid prescribing patterns linked to patients risk for longterm drug use ,  opioid,81657956, lipiroy, chief of addiction medicine @nychealthsystem former @harvardmed doctor.nutrition|mindfulness|fitness,0,0,2773, New York: USA, None
15046,1836,8.34E+17, Mon Feb 20 03:42:15 +0000 2017,1.48756E+12, stop eatin xanax 2017   only hurting yourself  trust me.,  xanax,799578530, Garwood_77,                 belligerent art                 ,0,0,398, Indiana: USA, None
15049,1839,8.34E+17, Mon Feb 20 04:19:58 +0000 2017,1.48756E+12, @iran @realdonaldtrump @fbi @abc @nsagov @whitehouse @timcook @vp @mikepence @billgates sticky data is sticky heroin for alameda has ozs,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
15050,1840,8.34E+17, Mon Feb 20 04:28:34 +0000 2017,1.48756E+12, 800mg ibuprofen  tryna have my ass dead.,  ibuprofen,4839638842, Mfazoooo, 18 reasons  ...kay  fucking with me is a privilege ,0,0,210, Carol City: FL, None
15053,1843,8.34E+17, Mon Feb 20 04:42:40 +0000 2017,1.48757E+12, @maryhpiper @julietcouret just seeing this julie  listen to mary take some aleve or ibuprofen. hope you feel better for wednesday,  ibuprofen,57017067, MaryBSonnier, wifemother  retired chefrestauranteur. i enjoy family  food  wine  cocktails  movies  cats saints whodatnation snffow whodat neworleans louisiana nola,0,0,4949, IG: marybsonnier, None
15054,1844,8.34E+17, Mon Feb 20 04:45:18 +0000 2017,1.48757E+12, took 4 pills of tylenol for my headache ampmy head is still throbbin.. now its a game  how many will it take will i overdose gottagethwdone,  tylenol,2365214798, AliStickling, its snowboarding season ,0,0,107, Dunlap: IL, None
15056,1846,8.34E+17, Mon Feb 20 04:47:50 +0000 2017,1.48757E+12, my craps been killing me all day today but my baby was there when i needed him even tho he gave me tylenol pm and it knocked me out at 2pm,  tylenol,542052385, Amanda_Patino, 21 . girlfriend to @josetito05 . rip my beautiful angel in heaven reven miles ,0,0,192, Edinburg: TX, None
15058,1848,8.34E+17, Mon Feb 20 05:01:21 +0000 2017,1.48757E+12, yesterday i probably saved a dude from dying of a heroin overdose. od drugs heroin  @ ,  heroin,1145497350, VivianIsNotArt, not art. no tart.  crazy and brilliant.  graphicart music homeless queer femme w4w feminist transwoman porn sexwork  mentalhealth tgirl badbunnies,0,0,557, Portland: OR, {'type': 'Point': 'coordinates': [45.52771703: -122.67748413]}
15062,1852,8.34E+17, Mon Feb 20 05:26:15 +0000 2017,1.48757E+12, me  xanax  spamming this site apparently,  xanax,4839748324, huggerofcats, 19 | 4w5 intpt | shethey | queerdo | sleeping and avoiding,0,0,224, Virginia: USA, None
15067,1857,8.34E+17, Mon Feb 20 05:45:26 +0000 2017,1.48757E+12, the only time i ever took xanax i blacked out  threw up all over everyone  and lost my prom dress,  xanax,7.33E+17, tylerjmartinez, professional douchebag and king of clapbacks  probably listening to rap or beyonc,0,0,287, Bellingham: WA, None
15070,1860,8.34E+17, Mon Feb 20 06:09:53 +0000 2017,1.48757E+12, does anyone in the area have tylenol ,  tylenol,703800732, rooflakey, none,0,0,521, San Jose: CA, None
15071,1861,8.34E+17, Mon Feb 20 06:10:37 +0000 2017,1.48757E+12, for she will be my heroine for all time  and her name will be viola.,  heroin,2361067408, helloregano, just exactly like i used to,0,0,186, Tuscaloosa: AL, None
15072,1863,8.34E+17, Mon Feb 20 06:19:29 +0000 2017,1.48757E+12, richest people on earth are sadomasochists. like heroin junkies  money looses effect amp condition escalates to torture of people amp wars.,  heroin,29189960, CaptainGalaxy, artist  essayist  entrepreneur  tshirt retailer  printer,0,0,240, Oakland: CA, None
15073,1864,8.34E+17, Mon Feb 20 06:19:56 +0000 2017,1.48757E+12, same warning as last night. anything weird after this tweet  and its the fault of tylenol severe cold and flu. sleepy wasted spinning,  tylenol,1392946315, Kennaleigh1970, lover of mm erotic fiction  cats  cockyboys videos  and my patient and tolerant husband.  good friends. good books. good food. good porn. life is awesome,0,0,378, Riverside: California, None
15078,1869,8.34E+17, Mon Feb 20 06:39:12 +0000 2017,1.48757E+12, i had to take me a tylenol.,  tylenol,130615804, Qveen_Santana, my life is fabulous off and on the internet lldboy ,0,0,1900, Chicago: IL, None
15079,1870,8.34E+17, Mon Feb 20 06:49:32 +0000 2017,1.48757E+12, but i havent took any in 2027 though .. hydros sir  ,  hydros,304616439, PatrickHall_, i wont have fun until my goals accomplished| i think i make music  | sc patyodaddy,0,0,179, San Antonio: TX, None
15081,1872,8.34E+17, Mon Feb 20 06:52:22 +0000 2017,1.48757E+12, the taliban..isis. obama...make 300 mil selling opium..just burn down the fields...,  opium,815126701, shawnyshawnNY, find out why my clients retain me the nester customer experience,0,0,120, Tysons Corner: VA, None
15091,1883,8.34E+17, Mon Feb 20 08:42:36 +0000 2017,1.48758E+12, @iran @realdonaldtrump @abc @nsagov @whitehouse @timcook @mikepence @billgates @europarlen @un @united cop sells my voice stalker heroin,  heroin,8.09E+17, james1neva, hacked by russia china and korea they wont leave me alone about mind mapping and energy,0,0,109, Astoria: OR, None
15094,1886,8.34E+17, Mon Feb 20 10:06:00 +0000 2017,1.48759E+12, @cgheilman is live at hidden valley high school  where the first of 5 roanoke co. meetings is tonight  alerting parents about opioid abuse,  opioid,392660964, KimberlyWDBJ, i am the morningnoon anchor for wdbj television  and absolutely love waking up our viewers every day i am married with two children  and cover family issues.,0,0,1839, Roanoke: VA, None
15095,1887,8.34E+17, Mon Feb 20 10:12:40 +0000 2017,1.48759E+12, hey everyone i dont have anymore emotion  its kind of weird. i feel like im on xanax,  xanax,7.08E+17, IndyPlease, nothing  a nobody,0,0,241, Coral Springs: FL, None
